Time,Hips.X,Hips.Y,Hips.Z,lowerback.X,lowerback.Y,lowerback.Z,Chest.X,Chest.Y,Chest.Z,Chest2.X,Chest2.Y,Chest2.Z,RightCollar.X,RightCollar.Y,RightCollar.Z,RightShoulder.X,RightShoulder.Y,RightShoulder.Z,RightElbow.X,RightElbow.Y,RightElbow.Z,RightWrist.X,RightWrist.Y,RightWrist.Z,RThumb.X,RThumb.Y,RThumb.Z,RThumbEnd.X,RThumbEnd.Y,RThumbEnd.Z,rhand.X,rhand.Y,rhand.Z,RFingers.X,RFingers.Y,RFingers.Z,RFingersEnd.X,RFingersEnd.Y,RFingersEnd.Z,LeftCollar.X,LeftCollar.Y,LeftCollar.Z,LeftShoulder.X,LeftShoulder.Y,LeftShoulder.Z,LeftElbow.X,LeftElbow.Y,LeftElbow.Z,LeftWrist.X,LeftWrist.Y,LeftWrist.Z,LThumb.X,LThumb.Y,LThumb.Z,LThumbEnd.X,LThumbEnd.Y,LThumbEnd.Z,lhand.X,lhand.Y,lhand.Z,LFingers.X,LFingers.Y,LFingers.Z,LFingersEnd.X,LFingersEnd.Y,LFingersEnd.Z,lowerneck.X,lowerneck.Y,lowerneck.Z,Neck.X,Neck.Y,Neck.Z,Head.X,Head.Y,Head.Z,HeadEnd.X,HeadEnd.Y,HeadEnd.Z,RHipJoint.X,RHipJoint.Y,RHipJoint.Z,RightHip.X,RightHip.Y,RightHip.Z,RightKnee.X,RightKnee.Y,RightKnee.Z,RightAnkle.X,RightAnkle.Y,RightAnkle.Z,RightToe.X,RightToe.Y,RightToe.Z,RightToeEnd.X,RightToeEnd.Y,RightToeEnd.Z,LHipJoint.X,LHipJoint.Y,LHipJoint.Z,LeftHip.X,LeftHip.Y,LeftHip.Z,LeftKnee.X,LeftKnee.Y,LeftKnee.Z,LeftAnkle.X,LeftAnkle.Y,LeftAnkle.Z,LeftToe.X,LeftToe.Y,LeftToe.Z,LeftToeEnd.X,LeftToeEnd.Y,LeftToeEnd.Z
0.3083321,-10.7478,17.0051,-24.0144,-10.7478,17.0051,-24.0144,-10.715946858866612,19.142921759505203,-23.94506467216485,-10.754391759915581,21.26869195775299,-23.66277260014564,-10.754391759915581,21.26869195775299,-23.66277260014564,-13.865955896597011,22.2178158169833,-24.10311929271606,-14.14284749806752,16.9396385711016,-24.43952526619416,-14.811411646566738,14.157326791462605,-21.99817440779146,-14.811411646566738,14.157326791462605,-21.99817440779146,-14.87873951555034,13.97168568115032,-21.15592587889981,-14.811411646566738,14.157326791462605,-21.99817440779146,-15.104057457300147,13.763405142143492,-21.434550999780495,-15.272588045531034,13.41387295936653,-20.973635612606532,-10.754391759915581,21.26869195775299,-23.66277260014564,-7.49120817356477,22.282748933490705,-24.162543290190914,-7.534318574582207,17.33441189497276,-25.60009038735176,-6.972981578531245,13.632675773150233,-25.365777848936116,-6.972981578531245,13.632675773150233,-25.365777848936116,-6.713584902542858,13.12400513078097,-25.587600722143137,-6.972981578531245,13.632675773150233,-25.365777848936116,-6.706892833343478,13.195837042747153,-25.501386079527865,-6.538484486080498,12.82534613932364,-25.62940278137798,-10.754391759915581,21.26869195775299,-23.66277260014564,-10.629546571530364,22.911797501896235,-23.691933993164255,-10.460851546710778,24.58021109471526,-23.60269997219786,-10.489919228602078,26.204306892664537,-23.14895959659419,-10.7478,17.0051,-24.0144,-12.461449181191703,15.335969671030826,-23.608927143551796,-11.756523982475107,8.547818689634038,-25.65316823375525,-11.049823922680229,2.424380560391705,-30.248349638066408,-11.06482221976511,0.8366588857083688,-28.5251213209461,-11.1322165787452,0.6682554324866237,-27.374814793223745,-10.7478,17.0051,-24.0144,-9.43503924535835,15.073683868755564,-23.189522061186338,-10.03551662850166,9.082439610867782,-19.55203606710196,-10.306184276313484,1.4966320102352748,-17.835803227096243,-10.498988263966346,1.6782160149359886,-15.640788741202812,-10.576354680288839,2.217493378015031,-14.678770348345415
0.3166654,-10.7401,16.9955,-23.7265,-10.7401,16.9955,-23.7265,-10.707962283542805,19.13374357921163,-23.671860739013397,-10.744452579761907,21.260967304940223,-23.40046906802994,-10.744452579761907,21.260967304940223,-23.40046906802994,-13.855801809538956,22.210273216465833,-23.84194040708638,-14.119763829210424,16.931948338915205,-24.18632901912388,-14.810996607605077,14.181331266512924,-21.715553059899346,-14.810996607605077,14.181331266512924,-21.715553059899346,-14.882072918854817,14.011993139362776,-20.870182723968156,-14.810996607605077,14.181331266512924,-21.715553059899346,-15.10617713309217,13.79911467221882,-21.145231996971297,-15.276839528758899,13.459012859508432,-20.67808811785438,-10.744452579761907,21.260967304940223,-23.40046906802994,-7.481063917032066,22.271352992282356,-23.906299681655202,-7.534897720917284,17.323889732525707,-25.346490233255018,-6.97162932500881,13.6204347929893,-25.14648490984066,-6.97162932500881,13.6204347929893,-25.14648490984066,-6.7150782975951255,13.110502410530584,-25.36871987705545,-6.97162932500881,13.6204347929893,-25.14648490984066,-6.707392766028869,13.183064538824464,-25.28398833005349,-6.540715347864097,12.812096738035919,-25.41288629726801,-10.744452579761907,21.260967304940223,-23.40046906802994,-10.617726019139567,22.903904401162265,-23.430975031222623,-10.448301657134191,24.572359199781054,-23.343919823882654,-10.477136948126448,26.1973482688905,-22.893374076185253,-10.7401,16.9955,-23.7265,-12.450262622398027,15.327275988115586,-23.302978737576293,-11.773726008296194,8.547328961217604,-25.383712127306186,-11.101969060720814,2.5423242188657733,-30.137686494445354,-11.076716057885092,0.882624970626565,-28.483793635357443,-11.12548368393509,0.6906841375780343,-27.33623654934469,-10.7401,16.9955,-23.7265,-9.422025783716148,15.071481494975707,-22.892853889476,-10.05776361314753,9.08242306215121,-19.2577608091074,-10.376362487472294,1.4535531910298545,-17.753755377841998,-10.61486484614006,1.567880901845357,-15.558697173340441,-10.71079740051294,2.089263864426136,-14.588521016015399
0.32499870000000003,-10.7313,16.987,-23.4392,-10.7313,16.987,-23.4392,-10.696760962418137,19.12528927829856,-23.387917421122445,-10.731420252727885,21.252799484079866,-23.11853884366757,-10.731420252727885,21.252799484079866,-23.11853884366757,-13.844121957647035,22.197998299287082,-23.559288185611816,-14.097290523781064,16.92057276870374,-23.92490878564518,-14.804360503143027,14.199523240892779,-21.426034562102743,-14.804360503143027,14.199523240892779,-21.426034562102743,-14.886415955812813,14.042978796034841,-20.579193970449698,-14.804360503143027,14.199523240892779,-21.426034562102743,-15.104341149531102,13.832100909155798,-20.84854029863898,-15.279327608138752,13.503109929193856,-20.375081774048247,-10.731420252727885,21.252799484079866,-23.11853884366757,-7.469517353523045,22.264718065994245,-23.63084702302396,-7.541938480333793,17.311407444986187,-25.049969527320275,-6.976677970454722,13.6063884955887,-24.888207217195838,-6.976677970454722,13.6063884955887,-24.888207217195838,-6.718633417524693,13.099222831020798,-25.114997522073583,-6.976677970454722,13.6063884955887,-24.888207217195838,-6.713080978263463,13.172871606228808,-25.038542247203633,-6.547405752006147,12.804502365856987,-25.17590664962462,-10.731420252727885,21.252799484079866,-23.11853884366757,-10.600942788834256,22.895128035242912,-23.162868275770574,-10.43019068017503,24.563854418065944,-23.083997398643522,-10.45956363252098,26.19001641378421,-22.637738714860145,-10.7313,16.987,-23.4392,-12.438982252659056,15.319708698612436,-23.00221161471881,-11.795023220458669,8.541050764102536,-25.097431958418618,-11.151263584718352,2.6596870720941475,-30.007294104081872,-11.082119571847425,0.9225373382438822,-28.436265521984126,-11.10785734506607,0.66315811750039,-27.30129115342938,-10.7313,16.987,-23.4392,-9.40964406763277,15.069171929698546,-22.597004194915264,-10.078036854345022,9.081220374630693,-18.965947536126873,-10.440940467929032,1.4136940716390187,-17.685114037705432,-10.743076413903482,1.45929516155281,-15.495395075726796,-10.867036512650177,1.9530100574320726,-14.513985619686332
0.333332,-10.7181,16.986,-23.1469,-10.7181,16.986,-23.1469,-10.680475630754502,19.124359140629878,-23.10098183122624,-10.714406311517141,21.252644366531836,-22.8377016264815,-10.714406311517141,21.252644366531836,-22.8377016264815,-13.831026226354101,22.188185651767423,-23.271309163963732,-14.073497948637174,16.91209951358089,-23.66260892530919,-14.79761083577018,14.21234853139052,-21.145579717204917,-14.79761083577018,14.21234853139052,-21.145579717204917,-14.87738467822815,14.074803688249313,-20.295229319789385,-14.79761083577018,14.21234853139052,-21.145579717204917,-15.096982244544192,13.855497564967795,-20.56118145422681,-15.271419586134227,13.535305881552674,-20.08152824634554,-10.714406311517141,21.252644366531836,-22.8377016264815,-7.456902653059846,22.27067791807531,-23.365647659679126,-7.544847157199851,17.31336728220665,-24.7698473013594,-6.981070093574674,13.606835719934358,-24.640885660514115,-6.981070093574674,13.606835719934358,-24.640885660514115,-6.714475363433182,13.113238485195495,-24.88690774228511,-6.981070093574674,13.606835719934358,-24.640885660514115,-6.71586573655257,13.179624851768748,-24.805744424423345,-6.549028376117789,12.81607594530662,-24.95410427301233,-10.714406311517141,21.252644366531836,-22.8377016264815,-10.581768834128738,22.89418625446293,-22.900789397560093,-10.410046448583161,24.563144433168766,-22.829272555953157,-10.439940866892247,26.18951322125838,-22.383802794485682,-10.7181,16.986,-23.1469,-12.424198825529363,15.31935950667115,-22.701328375988894,-11.816311372046213,8.534348226083484,-24.786737132826726,-11.18963943421598,2.781521802984731,-29.84874089257769,-11.081871515380847,0.9585687231768603,-28.38046672111347,-11.088184504991617,0.6358765755948278,-27.261566924683482,-10.7181,16.986,-23.1469,-9.394176531814558,15.072168240020332,-22.29919289858999,-10.096536502339758,9.087476470182896,-18.669173601899697,-10.483453161154246,1.3883000573208104,-17.60326030652341,-10.877222391518073,1.3435325365339095,-15.428133555273895,-11.045207865634191,1.7972098436624195,-14.434029533361397
0.3416653,-10.6968,16.9921,-22.857,-10.6968,16.9921,-22.857,-10.659346013630195,19.130602877077266,-22.818185964687043,-10.6949222037684,21.260297137616575,-22.566784987319867,-10.6949222037684,21.260297137616575,-22.566784987319867,-13.815683787311933,22.185572893478135,-22.992560281100143,-14.040692913079598,16.910667748512182,-23.409381084123414,-14.793540080500312,14.219546592458967,-20.89154095028858,-14.793540080500312,14.219546592458967,-20.89154095028858,-14.856937544956148,14.122512382133984,-20.03425256723001,-14.793540080500312,14.219546592458967,-20.89154095028858,-15.087485630340467,13.868445802010775,-20.300938350331702,-15.256628819111372,13.55531965106493,-19.81476873447089,-10.6949222037684,21.260297137616575,-22.566784987319867,-7.442287491170115,22.28146179591643,-23.11818282730476,-7.546097943403994,17.32462707220547,-24.5229790836424,-6.981982989671906,13.617513963312744,-24.413715085676216,-6.981982989671906,13.617513963312744,-24.413715085676216,-6.7149888594319895,13.138879326605746,-24.6873222200163,-6.981982989671906,13.617513963312744,-24.413715085676216,-6.718304144522352,13.193940089680792,-24.59000895708705,-6.552773252574473,12.833881480088197,-24.748029456925476,-10.6949222037684,21.260297137616575,-22.566784987319867,-10.566825062278811,22.901838759601088,-22.63865127103245,-10.396584192787337,24.570921368537928,-22.566499143555998,-10.425757369126465,26.196246429254536,-22.117188791695693,-10.6968,16.9921,-22.857,-12.401915001085506,15.326570181662216,-22.40357848981231,-11.842710508678824,8.52426291262384,-24.4458177192269,-11.234122642360651,2.9078075903090843,-29.66085962290443,-11.086358367941186,0.9900528759621581,-28.32258331626763,-11.069639341202233,0.5739213557391244,-27.23508073584689,-10.6968,16.9921,-22.857,-9.3710532260808,15.080492555091196,-22.007126390036692,-10.110472409912111,9.108611916303627,-18.36339394799921,-10.503247476284367,1.3868770954053318,-17.478107444395402,-11.008537195668556,1.1961415182851487,-15.334153862620536,-11.23304507043102,1.6027261521225653,-14.330874153567803
0.3499986,-10.6703,17.0068,-22.5696,-10.6703,17.0068,-22.5696,-10.6369315005722,19.145396115331465,-22.53222240731276,-10.677092296811747,21.276401318397262,-22.292911531981318,-10.677092296811747,21.276401318397262,-22.292911531981318,-13.800450390965624,22.193390930647872,-22.717572518190238,-14.017769861533884,16.921001466673225,-23.16887570317905,-14.799330892178745,14.227346155347426,-20.662520921280915,-14.799330892178745,14.227346155347426,-20.662520921280915,-14.855137556456992,14.171701536517341,-19.801029458283523,-14.799330892178745,14.227346155347426,-20.662520921280915,-15.091347939331696,13.882538035164934,-20.067272580814276,-15.258305221932638,13.576527227629736,-19.575845117643805,-10.677092296811747,21.276401318397262,-22.292911531981318,-7.427671060575445,22.29490000123277,-22.86769103184095,-7.546635452935018,17.33493647832151,-24.26018840517429,-6.983588821784681,13.627247324959814,-24.16599956510132,-6.983588821784681,13.627247324959814,-24.16599956510132,-6.715899505635053,13.152638944389794,-24.44586946364714,-6.983588821784681,13.627247324959814,-24.16599956510132,-6.720846664232912,13.205841749798685,-24.348769334943487,-6.5562493082349125,12.847336113920106,-24.51123341202443,-10.677092296811747,21.276401318397262,-22.292911531981318,-10.550633095958794,22.918137993349845,-22.363205896871147,-10.38187014432583,24.58725035220187,-22.288321731097938,-10.412141216286617,26.212686842185047,-21.839487353255162,-10.6703,17.0068,-22.5696,-12.376699892256045,15.344229821200477,-22.110189925148482,-11.879325201203569,8.512869353761765,-24.069773426180273,-11.29593146280637,3.042961991570647,-29.4411211928722,-11.107409952471151,1.018949653564659,-28.275602169500868,-11.061947065852129,0.4652255823437872,-27.252162083667383,-10.6703,17.0068,-22.5696,-9.345228759473633,15.094182526157265,-21.72094618884886,-10.113751107587449,9.134821888229629,-18.06276639692114,-10.510189873786494,1.3963008706864244,-17.34074018119442,-11.102944736143582,1.04511879622653,-15.239895697318929,-11.379944012719367,1.3539043797220311,-14.21509918624864
0.3583319,-10.6439,17.0158,-22.2813,-10.6439,17.0158,-22.2813,-10.616530857914299,19.15454809373301,-22.247962223905905,-10.65870956165554,21.286528607416155,-22.017862666483353,-10.65870956165554,21.286528607416155,-22.017862666483353,-13.782345017707872,22.202364601644607,-22.44297283557875,-13.986595236174926,16.93205924981946,-22.923760027254385,-14.779464253035357,14.24151694928647,-20.4176132389067,-14.779464253035357,14.24151694928647,-20.4176132389067,-14.844733629796469,14.210819613468837,-19.55553677464676,-14.779464253035357,14.24151694928647,-20.4176132389067,-15.075536916196278,13.909302058969892,-19.817228839391902,-15.245923103326126,13.613423298915757,-19.3207989786017,-10.65870956165554,21.286528607416155,-22.017862666483353,-7.409785494843176,22.29970484848108,-22.604732092786133,-7.540622857578481,17.334778673291297,-23.978351133651458,-6.973429909735272,13.62733460891644,-23.900874854387602,-6.973429909735272,13.62733460891644,-23.900874854387602,-6.7037328602711295,13.14740686840615,-24.169520923405976,-6.973429909735272,13.62733460891644,-23.900874854387602,-6.710951894773635,13.207681589026738,-24.088004551280566,-6.546799118083641,12.84959867317737,-24.251844864335013,-10.65870956165554,21.286528607416155,-22.017862666483353,-10.533301626252399,22.928164690455922,-22.092269371152817,-10.364216852045685,24.597407896114298,-22.021120948156877,-10.393789779550174,26.224209538105878,-21.577212985767922,-10.6439,17.0158,-22.2813,-12.34457433638765,15.348345658321566,-21.818373841125638,-11.917926785179151,8.478152550234082,-23.655015733693435,-11.36884169180123,3.173944827398806,-29.193562260440753,-11.150905646288066,1.0406148073824446,-28.249100612800643,-11.078653104293673,0.32795500404852895,-27.330948988455614,-10.6439,17.0158,-22.2813,-9.311886145264108,15.10809673944565,-21.432453697444625,-10.108760584727642,9.148932708665395,-17.780024316267696,-10.510420021568795,1.3964725646931857,-17.231185083505643,-11.1615381486784,0.9559063394205325,-15.164743381594292,-11.477123552511411,1.151804672954521,-14.123439045337998
0.3666652,-10.6192,17.0153,-22.0003,-10.6192,17.0153,-22.0003,-10.601035560428356,19.154263595846484,-21.97562867092092,-10.639592252907384,21.28662169286574,-21.7484105210264,-10.639592252907384,21.28662169286574,-21.7484105210264,-13.763078688823612,22.212277604192707,-22.152843834407953,-13.951073496896202,16.943257483627036,-22.653920573153474,-14.751354277875258,14.265352735777395,-20.136618901394627,-14.751354277875258,14.265352735777395,-20.136618901394627,-14.816473474314364,14.23908776304671,-19.27438465847535,-14.751354277875258,14.265352735777395,-20.136618901394627,-15.046618397423712,13.942174698867733,-19.530927363921556,-15.216503141446594,13.653190323446438,-19.03028227545005,-10.639592252907384,21.28662169286574,-21.7484105210264,-7.391314379289944,22.292506321918747,-22.35118442532406,-7.527378136657252,17.322544151636706,-23.70595462351138,-6.952704769155521,13.615969502005907,-23.643450289273378,-6.952704769155521,13.615969502005907,-23.643450289273378,-6.6868091576629025,13.12739840696024,-23.900034883266947,-6.952704769155521,13.615969502005907,-23.643450289273378,-6.69289193334232,13.195531995728315,-23.83252826938154,-6.531117141130845,12.836204031650636,-23.996007588369373,-10.639592252907384,21.28662169286574,-21.7484105210264,-10.51324979352055,22.927270016021524,-21.84083995239003,-10.344931341146014,24.596985332737628,-21.779649280601962,-10.37379246495388,26.224266677550457,-21.337456019847465,-10.6192,17.0153,-22.0003,-12.299238162382725,15.327956967896888,-21.53409932051663,-11.954108844143901,8.40889187469708,-23.196103805064116,-11.449551356304099,3.279278911336685,-28.900847815384804,-11.2057591758255,1.0589757631109182,-28.192737512666195,-11.11012876047777,0.22769133300874966,-27.382843784865976,-10.6192,17.0153,-22.0003,-9.263594555292194,15.124919482202817,-21.150048236631406,-10.098629010641856,9.156043701578636,-17.522083989790353,-10.51060552691946,1.3930273501997972,-17.162854858509846,-11.195788571513903,0.9218454534437437,-15.114258622725533,-11.532418175582174,1.0363105243327715,-14.067423735022983
0.3749985,-10.6069,17.0185,-21.7284,-10.6069,17.0185,-21.7284,-10.590852038671875,19.157530546890325,-21.70853374450761,-10.62006430257989,21.2903393256166,-21.484169939214745,-10.62006430257989,21.2903393256166,-21.484169939214745,-13.743798914293073,22.220856986184856,-21.875311403976102,-13.918844651274563,16.95433038722137,-22.406394777162156,-14.727297511130224,14.291273753192307,-19.875986863219225,-14.727297511130224,14.291273753192307,-19.875986863219225,-14.778563787977825,14.249503452439175,-19.0134294685879,-14.727297511130224,14.291273753192307,-19.875986863219225,-15.015573623115635,13.970178619087005,-19.265837717097988,-15.179819730099926,13.682480444177182,-18.762577072308368,-10.62006430257989,21.2903393256166,-21.484169939214745,-7.372898991705938,22.289778404954077,-22.103434326572778,-7.513149443283137,17.309562378541113,-23.419571762820162,-6.928369694660441,13.604347724924093,-23.371938574574166,-6.928369694660441,13.604347724924093,-23.371938574574166,-6.6704690015455235,13.109085738199425,-23.623812832878542,-6.928369694660441,13.604347724924093,-23.371938574574166,-6.674298263508878,13.183721038198048,-23.568259198010587,-6.51745353159234,12.823833054979673,-23.735272749871026,-10.62006430257989,21.2903393256166,-21.484169939214745,-10.490060042542137,22.929981614138615,-21.58859500882123,-10.32235790881991,24.599902357163998,-21.531451811863423,-10.351565202898197,26.22666086684913,-21.087361613097862,-10.6069,17.0185,-21.7284,-12.262288603695717,15.308929470263719,-21.255055534297114,-11.994957014758292,8.336644058788316,-22.694015186053715,-11.53899620723194,3.387745409063071,-28.56019908467534,-11.258555827988467,1.1135862882657324,-28.0701435928338,-11.135769136481855,0.21469744196034557,-27.34005517299917,-10.6069,17.0185,-21.7284,-9.22384657397233,15.150930456435361,-20.87196558593031,-10.084220706168317,9.15913168748465,-17.28797492361704,-10.516486560551462,1.3904734272795132,-17.132128339500042,-11.191696603705397,0.8895858307493315,-15.087271930124,-11.521295426805969,0.9856141424285205,-14.036354138825955
0.3833318,-10.5963,17.0238,-21.4638,-10.5963,17.0238,-21.4638,-10.57979112322852,19.16283157027359,-21.444427750242944,-10.599500876575608,21.295841313196174,-21.220940116758854,-10.599500876575608,21.295841313196174,-21.220940116758854,-13.723075994387349,22.225351411132113,-21.615733920816723,-13.878423956530368,16.96046199250842,-22.1687252383094,-14.69512148292381,14.296003594883793,-19.64244388594375,-14.69512148292381,14.296003594883793,-19.64244388594375,-14.744313538017753,14.243614059889964,-18.780345442296642,-14.69512148292381,14.296003594883793,-19.64244388594375,-14.98252083887392,13.972839112385378,-19.03297402626979,-15.146048841404768,13.683418662444161,-18.530467612734505,-10.599500876575608,21.295841313196174,-21.220940116758854,-7.352204360012459,22.291592441366333,-21.84543546114879,-7.4970419144874505,17.302285878393626,-23.12617029455153,-6.901494696000899,13.598689661327565,-23.086794211875592,-6.901494696000899,13.598689661327565,-23.086794211875592,-6.646295023405524,13.10781299497051,-23.34976012322799,-6.901494696000899,13.598689661327565,-23.086794211875592,-6.651097020917716,13.180947509141177,-23.29370817346258,-6.497334434973474,12.823132161475156,-23.46788739449191,-10.599500876575608,21.295841313196174,-21.220940116758854,-10.465265300571042,22.935226399787947,-21.324041450868574,-10.297587667607502,24.60523978496773,-21.26959750424356,-10.327156399998364,26.233255224145616,-20.83016168485326,-10.5963,17.0238,-21.4638,-12.226226573892118,15.293896363942663,-20.976182750227295,-12.035217827214671,8.274861693261652,-22.180966078204005,-11.620640668551173,3.5268819630140866,-28.213911121578157,-11.298510201744532,1.225574661475446,-27.9125515948665,-11.144487416260615,0.2619115021778987,-27.277148472931735,-10.5963,17.0238,-21.4638,-9.185396099384521,15.182675833764085,-20.595615300393902,-10.06692203033621,9.159713773328392,-17.069466515371925,-10.520221779249162,1.3908565168957638,-17.120155343623782,-11.19270683669033,0.8564138810714936,-15.082909742761787,-11.520004785482021,0.9213656935429423,-14.028897247734605
0.3916651,-10.5859,17.0248,-21.2126,-10.5859,17.0248,-21.2126,-10.570345552995338,19.163781766169922,-21.18772131693661,-10.58244837944933,21.295999287866888,-20.956274299543256,-10.58244837944933,21.295999287866888,-20.956274299543256,-13.706434275801417,22.2279806955356,-21.341884804655727,-13.841451060716278,16.96468366923213,-21.91500595903435,-14.664522217018792,14.288896110847539,-19.40280658644127,-14.664522217018792,14.288896110847539,-19.40280658644127,-14.722277829692663,14.234318293142085,-18.541375336010233,-14.664522217018792,14.288896110847539,-19.40280658644127,-14.955887930558111,13.965155651345457,-18.79552961647196,-15.122723694321124,13.67514384080255,-18.29445349673042,-10.58244837944933,21.295999287866888,-20.956274299543256,-7.33625456246218,22.288568926021938,-21.591475548650305,-7.490401789095596,17.29730871267665,-22.86348172992364,-6.880656020531387,13.596171624919124,-22.812039920626244,-6.880656020531387,13.596171624919124,-22.812039920626244,-6.616307806300991,13.110677930507517,-23.075959869322375,-6.880656020531387,13.596171624919124,-22.812039920626244,-6.626623087226645,13.180939338710122,-23.01957378819063,-6.469707946270521,12.824459934640391,-23.19368073783024,-10.58244837944933,21.295999287866888,-20.956274299543256,-10.446475844640077,22.935117180155743,-21.061329247337696,-10.280134308571714,24.605518718064722,-21.01535279543306,-10.309918231050062,26.23596690171332,-20.585045860909815,-10.5859,17.0248,-21.2126,-12.194437101608136,15.280643371225839,-20.705131916616168,-12.067037026018658,8.223251137414465,-21.670439637386448,-11.685932996237469,3.68254933904897,-27.86304801613162,-11.341881395047052,1.3692988196351155,-27.71778470951277,-11.167070519676379,0.3150389851909028,-27.255092382226266,-10.5859,17.0248,-21.2126,-9.150811670639074,15.205365790847948,-20.338349846783363,-10.05163865782652,9.160922497228725,-16.854085044579545,-10.523874185135773,1.3964686787065563,-17.08526375744787,-11.23768488479849,0.8315085238098437,-15.070436462088264,-11.589296166756267,0.8158064931583664,-14.022386855660482
0.3999984,-10.5744,17.0269,-20.9656,-10.5744,17.0269,-20.9656,-10.558078733965386,19.165826207642212,-20.93675246568005,-10.564918092314068,21.297361316661835,-20.69889313268241,-10.564918092314068,21.297361316661835,-20.69889313268241,-13.690075232898929,22.22576940965824,-21.08363193500189,-13.809314791296266,16.96500299951354,-21.68289121319994,-14.629668036744532,14.274913209619578,-19.18511853567487,-14.629668036744532,14.274913209619578,-19.18511853567487,-14.703641757081156,14.217798889901498,-18.325092901532084,-14.629668036744532,14.274913209619578,-19.18511853567487,-14.927496268752314,13.954123713571406,-18.579412645127093,-15.09997110735939,13.665584281434645,-18.07939691912474,-10.564918092314068,21.297361316661835,-20.69889313268241,-7.320112348252303,22.292500535198332,-21.337158774820807,-7.4823327672609725,17.29647627303808,-22.58930322238378,-6.863298987053476,13.596976855556004,-22.531396889295007,-6.863298987053476,13.596976855556004,-22.531396889295007,-6.5797285257329055,13.119696311853692,-22.790296331298393,-6.863298987053476,13.596976855556004,-22.531396889295007,-6.6025564553612455,13.1870390349413,-22.741123388089015,-6.439749165761089,12.833447679677128,-22.915708888161323,-10.564918092314068,21.297361316661835,-20.69889313268241,-10.429869748813072,22.936608124793295,-20.803125488735848,-10.261967189712946,24.606951858959036,-20.760874110286462,-10.288946410924689,26.23887228372579,-20.335997341856014,-10.5744,17.0269,-20.9656,-12.165943207396868,15.272660969808376,-20.439640445907443,-12.096380032311952,8.18539301570042,-21.161186583203264,-11.734282723143318,3.842267216758735,-27.49504444938245,-11.367271249189812,1.5291297976131704,-27.422251893203462,-11.177715823064403,0.42913869783901326,-27.09029534296826,-10.5744,17.0269,-20.9656,-9.120562902646007,15.226617274618393,-20.082722608767288,-10.041392027928627,9.155311588262268,-16.650783479448258,-10.527511454719917,1.3989678947782513,-17.05823102447315,-11.273654087420121,0.8131873138978641,-15.061141390923709,-11.643505452974276,0.7339773494790157,-14.022285879394559
0.4083317,-10.5687,17.0366,-20.7181,-10.5687,17.0366,-20.7181,-10.54999998981282,19.175518228198133,-20.690117712731848,-10.551878835616915,21.30683137849614,-20.450187544963725,-10.551878835616915,21.30683137849614,-20.450187544963725,-13.676378185076222,22.233759225649756,-20.84373711985807,-13.778795385173051,16.973975330312513,-21.454619324849563,-14.604429682255027,14.26264668785666,-18.981674547123937,-14.604429682255027,14.26264668785666,-18.981674547123937,-14.684296937396388,14.200629861253258,-18.122516015202017,-14.604429682255027,14.26264668785666,-18.981674547123937,-14.905670219903016,13.934207372679976,-18.3817837761299,-15.080774252569418,13.639947747204054,-17.886033687215402,-10.551878835616915,21.30683137849614,-20.450187544963725,-7.305820402891706,22.30245481781121,-21.081288194083964,-7.477305062320745,17.306897761840478,-22.334062045232507,-6.849391004607997,13.60961396605285,-22.2409579425681,-6.849391004607997,13.60961396605285,-22.2409579425681,-6.549029811050569,13.134272629060108,-22.484004464350885,-6.849391004607997,13.60961396605285,-22.2409579425681,-6.578818150395324,13.199142047254838,-22.436723167624763,-6.407630125511335,12.844286338781473,-22.60038514610536,-10.551878835616915,21.30683137849614,-20.450187544963725,-10.414320349958503,22.946030333883954,-20.551858508266218,-10.242583862545198,24.615908696586356,-20.506720151303643,-10.265955820266754,26.24732558048124,-20.079701273459865,-10.5687,17.0366,-20.7181,-12.150274764150987,15.274813968060183,-20.187318452032756,-12.132295890209447,8.166503458738962,-20.663168617594664,-11.776380744535741,4.0034264330434,-27.117138382236103,-11.406298854964957,1.6903765161132425,-27.058483673123305,-11.216134961210326,0.5756023330920026,-26.780593326437057,-10.5687,17.0366,-20.7181,-9.106182140852063,15.2522494820501,-19.817396149855426,-10.048579336947581,9.141298492491096,-16.462541349644372,-10.540646377074603,1.3969018709605008,-17.050235221439998,-11.277292670161884,0.8069343770138889,-15.050853987991228,-11.641211298854207,0.7147456819789936,-14.010974427129268
